Time	Node	Type	Packets	
23	16	CacheMisses	247
23	17	CacheHits	252
23	17	CacheMisses	247
23	18	CacheHits	224
23	18	CacheMisses	259
23	19	CacheHits	354
23	19	CacheMisses	241
23	20	CacheHits	254
23	20	CacheMisses	261
23	21	CacheHits	258
23	21	CacheMisses	245
23	22	CacheHits	265
23	22	CacheMisses	258
23	23	CacheHits	106
23	23	CacheMisses	272
23	24	CacheHits	255
23	24	CacheMisses	255
23	25	CacheHits	299
23	25	CacheMisses	247
23	26	CacheHits	252
23	26	CacheMisses	253
23	27	CacheHits	350
23	27	CacheMisses	247
23	28	CacheHits	201
23	28	CacheMisses	264
23	29	CacheHits	253
23	29	CacheMisses	252
23	30	CacheHits	301
23	30	CacheMisses	252
23	31	CacheHits	390
23	31	CacheMisses	243
23	32	CacheHits	238
23	32	CacheMisses	255
23	33	CacheHits	251
23	33	CacheMisses	248
23	34	CacheHits	199
23	34	CacheMisses	264
23	35	CacheHits	266
23	35	CacheMisses	252
23	36	CacheHits	328
23	36	CacheMisses	252
23	37	CacheHits	257
23	37	CacheMisses	257
23	38	CacheHits	163
23	38	CacheMisses	267
23	39	CacheHits	206
23	39	CacheMisses	272
23	40	CacheHits	145
23	40	CacheMisses	264
23	41	CacheHits	263
23	41	CacheMisses	255
23	42	CacheHits	356
23	42	CacheMisses	252
23	43	CacheHits	240
23	43	CacheMisses	259
23	44	CacheHits	269
23	44	CacheMisses	258
23	45	CacheHits	265
23	45	CacheMisses	256
23	46	CacheHits	126
23	46	CacheMisses	268
23	47	CacheHits	270
23	47	CacheMisses	262
23	48	CacheHits	292
23	48	CacheMisses	254
23	49	CacheHits	148
23	49	CacheMisses	260
24	0	CacheHits	278
24	0	CacheMisses	253
24	1	CacheHits	247
24	1	CacheMisses	260
24	2	CacheHits	332
24	2	CacheMisses	250
24	3	CacheHits	257
24	3	CacheMisses	259
24	4	CacheHits	197
24	4	CacheMisses	263
24	5	CacheHits	299
24	5	CacheMisses	255
24	6	CacheHits	243
24	6	CacheMisses	254
24	7	CacheHits	292
24	7	CacheMisses	249
24	8	CacheHits	184
24	8	CacheMisses	258
24	9	CacheHits	172
24	9	CacheMisses	266
24	10	CacheHits	275
24	10	CacheMisses	255
24	11	CacheHits	111
24	11	CacheMisses	277
24	12	CacheHits	127
24	12	CacheMisses	270
24	13	CacheHits	153
24	13	CacheMisses	266
24	14	CacheHits	477
24	14	CacheMisses	262
24	15	CacheHits	294
24	15	CacheMisses	255
24	16	CacheHits	267
24	16	CacheMisses	242
24	17	CacheHits	284
24	17	CacheMisses	240
24	18	CacheHits	248
24	18	CacheMisses	260
24	19	CacheHits	355
24	19	CacheMisses	247
24	20	CacheHits	224
24	20	CacheMisses	255
24	21	CacheHits	253
24	21	CacheMisses	245
24	22	CacheHits	276
24	22	CacheMisses	256
24	23	CacheHits	146
24	23	CacheMisses	273
24	24	CacheHits	282
24	24	CacheMisses	251
24	25	CacheHits	271
24	25	CacheMisses	245
24	26	CacheHits	258
24	26	CacheMisses	255
24	27	CacheHits	325
24	27	CacheMisses	254
24	28	CacheHits	235
24	28	CacheMisses	258
24	29	CacheHits	243
24	29	CacheMisses	249
24	30	CacheHits	294
24	30	CacheMisses	246
24	31	CacheHits	395
24	31	CacheMisses	255
24	32	CacheHits	235
24	32	CacheMisses	255
24	33	CacheHits	237
24	33	CacheMisses	246
24	34	CacheHits	169
24	34	CacheMisses	259
24	35	CacheHits	299
24	35	CacheMisses	250
24	36	CacheHits	329
24	36	CacheMisses	252
24	37	CacheHits	270
24	37	CacheMisses	251
24	38	CacheHits	139
24	38	CacheMisses	271
24	39	CacheHits	195
24	39	CacheMisses	265
24	40	CacheHits	127
24	40	CacheMisses	267
24	41	CacheHits	273
24	41	CacheMisses	252
24	42	CacheHits	330
24	42	CacheMisses	261
24	43	CacheHits	233
24	43	CacheMisses	255
24	44	CacheHits	260
24	44	CacheMisses	253
24	45	CacheHits	275
24	45	CacheMisses	256
24	46	CacheHits	163
24	46	CacheMisses	266
24	47	CacheHits	302
24	47	CacheMisses	246
24	48	CacheHits	313
24	48	CacheMisses	247
24	49	CacheHits	147
24	49	CacheMisses	269
25	0	CacheHits	349
25	0	CacheMisses	237
25	1	CacheHits	281
25	1	CacheMisses	257
25	2	CacheHits	383
25	2	CacheMisses	235
25	3	CacheHits	288
25	3	CacheMisses	245
25	4	CacheHits	199
25	4	CacheMisses	251
25	5	CacheHits	297
25	5	CacheMisses	241
25	6	CacheHits	289
25	6	CacheMisses	242
25	7	CacheHits	310
25	7	CacheMisses	236
25	8	CacheHits	277
25	8	CacheMisses	239
25	9	CacheHits	170
25	9	CacheMisses	261
25	10	CacheHits	311
25	10	CacheMisses	252
25	11	CacheHits	126
25	11	CacheMisses	270
25	12	CacheHits	163
25	12	CacheMisses	253
25	13	CacheHits	203
25	13	CacheMisses	253
25	14	CacheHits	570
25	14	CacheMisses	252
25	15	CacheHits	373
25	15	CacheMisses	235
25	16	CacheHits	330
25	16	CacheMisses	222
25	17	CacheHits	327
25	17	CacheMisses	221
25	18	CacheHits	264
25	18	CacheMisses	251
25	19	CacheHits	360
25	19	CacheMisses	235
25	20	CacheHits	296
25	20	CacheMisses	248
25	21	CacheHits	265
25	21	CacheMisses	239
25	22	CacheHits	282
25	22	CacheMisses	239
25	23	CacheHits	132
25	23	CacheMisses	274
25	24	CacheHits	337
25	24	CacheMisses	237
25	25	CacheHits	289
25	25	CacheMisses	238
25	26	CacheHits	362
25	26	CacheMisses	244
25	27	CacheHits	348
25	27	CacheMisses	239
25	28	CacheHits	225
25	28	CacheMisses	249
25	29	CacheHits	269
25	29	CacheMisses	238
25	30	CacheHits	352
25	30	CacheMisses	238
25	31	CacheHits	421
25	31	CacheMisses	248
25	32	CacheHits	250
25	32	CacheMisses	240
25	33	CacheHits	275
25	33	CacheMisses	234
25	34	CacheHits	228
25	34	CacheMisses	249
25	35	CacheHits	280
25	35	CacheMisses	238
25	36	CacheHits	389
25	36	CacheMisses	239
25	37	CacheHits	308
25	37	CacheMisses	247
25	38	CacheHits	164
25	38	CacheMisses	260
25	39	CacheHits	208
25	39	CacheMisses	255
25	40	CacheHits	175
25	40	CacheMisses	253
25	41	CacheHits	286
25	41	CacheMisses	242
25	42	CacheHits	401
25	42	CacheMisses	249
25	43	CacheHits	331
25	43	CacheMisses	246
25	44	CacheHits	324
25	44	CacheMisses	241
25	45	CacheHits	280
25	45	CacheMisses	238
25	46	CacheHits	164
25	46	CacheMisses	256
25	47	CacheHits	335
25	47	CacheMisses	244
25	48	CacheHits	375
25	48	CacheMisses	238
25	49	CacheHits	156
25	49	CacheMisses	251
26	0	CacheHits	318
26	0	CacheMisses	209
26	1	CacheHits	243
26	1	CacheMisses	223
26	2	CacheHits	393
26	2	CacheMisses	219
26	3	CacheHits	269
26	3	CacheMisses	225
26	4	CacheHits	187
26	4	CacheMisses	233
26	5	CacheHits	313
26	5	CacheMisses	215
26	6	CacheHits	231
26	6	CacheMisses	222
26	7	CacheHits	299
26	7	CacheMisses	222
26	8	CacheHits	231
26	8	CacheMisses	223
26	9	CacheHits	166
26	9	CacheMisses	241
26	10	CacheHits	327
26	10	CacheMisses	214
26	11	CacheHits	125
26	11	CacheMisses	242
26	12	CacheHits	181
26	12	CacheMisses	230
26	13	CacheHits	186
26	13	CacheMisses	236
26	14	CacheHits	523
26	14	CacheMisses	239
26	15	CacheHits	321
26	15	CacheMisses	223
26	16	CacheHits	261
26	16	CacheMisses	221
26	17	CacheHits	264
26	17	CacheMisses	219
26	18	CacheHits	222
26	18	CacheMisses	231
26	19	CacheHits	378
26	19	CacheMisses	219
26	20	CacheHits	246
26	20	CacheMisses	227
26	21	CacheHits	229
26	21	CacheMisses	208
26	22	CacheHits	274
26	22	CacheMisses	216
26	23	CacheHits	138
26	23	CacheMisses	243
26	24	CacheHits	323
26	24	CacheMisses	211
26	25	CacheHits	251
26	25	CacheMisses	217
26	26	CacheHits	277
26	26	CacheMisses	221
26	27	CacheHits	295
26	27	CacheMisses	215
26	28	CacheHits	210
26	28	CacheMisses	229
26	29	CacheHits	275
26	29	CacheMisses	221
26	30	CacheHits	310
26	30	CacheMisses	216
26	31	CacheHits	331
26	31	CacheMisses	233
26	32	CacheHits	261
26	32	CacheMisses	220
26	33	CacheHits	242
26	33	CacheMisses	222
26	34	CacheHits	207
26	34	CacheMisses	233
26	35	CacheHits	302
26	35	CacheMisses	210
26	36	CacheHits	331
26	36	CacheMisses	217
26	37	CacheHits	314
26	37	CacheMisses	215
26	38	CacheHits	162
26	38	CacheMisses	240
26	39	CacheHits	182
26	39	CacheMisses	234
26	40	CacheHits	151
26	40	CacheMisses	232
26	41	CacheHits	302
26	41	CacheMisses	219
26	42	CacheHits	294
26	42	CacheMisses	230
26	43	CacheHits	246
26	43	CacheMisses	226
26	44	CacheHits	289
26	44	CacheMisses	219
26	45	CacheHits	258
26	45	CacheMisses	222
26	46	CacheHits	197
26	46	CacheMisses	233
26	47	CacheHits	319
26	47	CacheMisses	217
26	48	CacheHits	340
26	48	CacheMisses	212
26	49	CacheHits	169
26	49	CacheMisses	232
27	0	CacheHits	282
27	0	CacheMisses	209
27	1	CacheHits	237
27	1	CacheMisses	219
27	2	CacheHits	375
27	2	CacheMisses	216
27	3	CacheHits	256
27	3	CacheMisses	212
27	4	CacheHits	173
27	4	CacheMisses	218
27	5	CacheHits	304
27	5	CacheMisses	222
27	6	CacheHits	256
27	6	CacheMisses	211
27	7	CacheHits	305
27	7	CacheMisses	209
27	8	CacheHits	238
27	8	CacheMisses	212
27	9	CacheHits	145
27	9	CacheMisses	227
27	10	CacheHits	270
27	10	CacheMisses	217
27	11	CacheHits	162
27	11	CacheMisses	230
27	12	CacheHits	156
27	12	CacheMisses	228
27	13	CacheHits	170
27	13	CacheMisses	230
27	14	CacheHits	577
27	14	CacheMisses	220
27	15	CacheHits	296
27	15	CacheMisses	217
27	16	CacheHits	267
27	16	CacheMisses	211
27	17	CacheHits	281
27	17	CacheMisses	211
27	18	CacheHits	235
27	18	CacheMisses	213
27	19	CacheHits	374
27	19	CacheMisses	211
27	20	CacheHits	235
27	20	CacheMisses	220
27	21	CacheHits	230
27	21	CacheMisses	208
27	22	CacheHits	305
27	22	CacheMisses	215
27	23	CacheHits	128
27	23	CacheMisses	232
27	24	CacheHits	273
27	24	CacheMisses	217
27	25	CacheHits	249
27	25	CacheMisses	207
27	26	CacheHits	278
27	26	CacheMisses	221
27	27	CacheHits	279
27	27	CacheMisses	215
27	28	CacheHits	207
27	28	CacheMisses	215
27	29	CacheHits	277
27	29	CacheMisses	217
27	30	CacheHits	281
27	30	CacheMisses	211
27	31	CacheHits	308
27	31	CacheMisses	215
27	32	CacheHits	235
27	32	CacheMisses	219
27	33	CacheHits	231
27	33	CacheMisses	201
27	34	CacheHits	215
27	34	CacheMisses	216
27	35	CacheHits	281
27	35	CacheMisses	207
27	36	CacheHits	290
27	36	CacheMisses	216
27	37	CacheHits	290
27	37	CacheMisses	213
27	38	CacheHits	160
27	38	CacheMisses	229
27	39	CacheHits	197
27	39	CacheMisses	221
27	40	CacheHits	161
27	40	CacheMisses	225
27	41	CacheHits	293
27	41	CacheMisses	217
27	42	CacheHits	344
27	42	CacheMisses	214
27	43	CacheHits	269
27	43	CacheMisses	221
27	44	CacheHits	252
27	44	CacheMisses	213
27	45	CacheHits	281
27	45	CacheMisses	211
27	46	CacheHits	177
27	46	CacheMisses	227
27	47	CacheHits	278
27	47	CacheMisses	216
27	48	CacheHits	304
27	48	CacheMisses	213
27	49	CacheHits	149
27	49	CacheMisses	230
28	0	CacheHits	324
28	0	CacheMisses	268
28	1	CacheHits	245
28	1	CacheMisses	275
28	2	CacheHits	379
28	2	CacheMisses	266
28	3	CacheHits	311
28	3	CacheMisses	273
28	4	CacheHits	189
28	4	CacheMisses	276
28	5	CacheHits	323
28	5	CacheMisses	269
28	6	CacheHits	251
28	6	CacheMisses	272
28	7	CacheHits	304
28	7	CacheMisses	271
28	8	CacheHits	252
28	8	CacheMisses	274
28	9	CacheHits	182
28	9	CacheMisses	301
28	10	CacheHits	279
28	10	CacheMisses	279
28	11	CacheHits	143
28	11	CacheMisses	299
28	12	CacheHits	172
28	12	CacheMisses	293
28	13	CacheHits	184
28	13	CacheMisses	284
28	14	CacheHits	538
28	14	CacheMisses	286
28	15	CacheHits	324
28	15	CacheMisses	269
28	16	CacheHits	301
28	16	CacheMisses	253
28	17	CacheHits	348
28	17	CacheMisses	254
28	18	CacheHits	243
28	18	CacheMisses	278
28	19	CacheHits	381
28	19	CacheMisses	268
28	20	CacheHits	281
28	20	CacheMisses	274
28	21	CacheHits	263
28	21	CacheMisses	265
28	22	CacheHits	309
28	22	CacheMisses	273
28	23	CacheHits	117
28	23	CacheMisses	300
28	24	CacheHits	256
28	24	CacheMisses	269
28	25	CacheHits	258
28	25	CacheMisses	266
28	26	CacheHits	329
28	26	CacheMisses	272
28	27	CacheHits	305
28	27	CacheMisses	267
28	28	CacheHits	204
28	28	CacheMisses	279
28	29	CacheHits	297
28	29	CacheMisses	270
28	30	CacheHits	293
28	30	CacheMisses	264
28	31	CacheHits	282
28	31	CacheMisses	276
28	32	CacheHits	262
28	32	CacheMisses	272
28	33	CacheHits	271
28	33	CacheMisses	253
28	34	CacheHits	206
28	34	CacheMisses	285
28	35	CacheHits	278
28	35	CacheMisses	272
28	36	CacheHits	328
28	36	CacheMisses	272
28	37	CacheHits	295
28	37	CacheMisses	273
28	38	CacheHits	160
28	38	CacheMisses	291
28	39	CacheHits	193
28	39	CacheMisses	288
28	40	CacheHits	171
28	40	CacheMisses	290
28	41	CacheHits	338
28	41	CacheMisses	264
28	42	CacheHits	354
28	42	CacheMisses	283
28	43	CacheHits	284
28	43	CacheMisses	270
28	44	CacheHits	318
28	44	CacheMisses	270
28	45	CacheHits	277
28	45	CacheMisses	278
28	46	CacheHits	174
28	46	CacheMisses	292
28	47	CacheHits	281
28	47	CacheMisses	273
28	48	CacheHits	291
28	48	CacheMisses	271
28	49	CacheHits	185
28	49	CacheMisses	289
29	0	CacheHits	315
29	0	CacheMisses	248
29	1	CacheHits	223
29	1	CacheMisses	262
29	2	CacheHits	373
29	2	CacheMisses	255
29	3	CacheHits	282
29	3	CacheMisses	254
29	4	CacheHits	188
29	4	CacheMisses	261
29	5	CacheHits	321
29	5	CacheMisses	244
29	6	CacheHits	216
29	6	CacheMisses	252
29	7	CacheHits	256
29	7	CacheMisses	249
29	8	CacheHits	209
29	8	CacheMisses	254
29	9	CacheHits	152
29	9	CacheMisses	269
29	10	CacheHits	267
29	10	CacheMisses	251
29	11	CacheHits	103
29	11	CacheMisses	278
29	12	CacheHits	156
29	12	CacheMisses	267
29	13	CacheHits	148
29	13	CacheMisses	272
29	14	CacheHits	499
29	14	CacheMisses	272
29	15	CacheHits	269
29	15	CacheMisses	245
29	16	CacheHits	254
29	16	CacheMisses	246
29	17	CacheHits	312
29	17	CacheMisses	245
29	18	CacheHits	238
29	18	CacheMisses	260
29	19	CacheHits	354
29	19	CacheMisses	252
29	20	CacheHits	278
29	20	CacheMisses	252
29	21	CacheHits	205
29	21	CacheMisses	242
29	22	CacheHits	253
29	22	CacheMisses	247
29	23	CacheHits	139
29	23	CacheMisses	269
29	24	CacheHits	232
29	24	CacheMisses	248
29	25	CacheHits	250
29	25	CacheMisses	241
29	26	CacheHits	285
29	26	CacheMisses	250
29	27	CacheHits	297
29	27	CacheMisses	247
29	28	CacheHits	200
29	28	CacheMisses	263
29	29	CacheHits	248
29	29	CacheMisses	246
29	30	CacheHits	264
29	30	CacheMisses	246
29	31	CacheHits	197
29	31	CacheMisses	254
29	32	CacheHits	215
29	32	CacheMisses	257
29	33	CacheHits	238
29	33	CacheMisses	241
29	34	CacheHits	177
29	34	CacheMisses	261
29	35	CacheHits	254
29	35	CacheMisses	242
29	36	CacheHits	272
29	36	CacheMisses	251
29	37	CacheHits	257
29	37	CacheMisses	248
29	38	CacheHits	137
29	38	CacheMisses	276
29	39	CacheHits	171
29	39	CacheMisses	260
29	40	CacheHits	137
29	40	CacheMisses	263
29	41	CacheHits	296
29	41	CacheMisses	244
29	42	CacheHits	306
29	42	CacheMisses	265
29	43	CacheHits	237
29	43	CacheMisses	254
29	44	CacheHits	281
29	44	CacheMisses	247
29	45	CacheHits	247
29	45	CacheMisses	244
29	46	CacheHits	144
29	46	CacheMisses	270
29	47	CacheHits	241
29	47	CacheMisses	250
29	48	CacheHits	267
29	48	CacheMisses	249
29	49	CacheHits	152
29	49	CacheMisses	264
30	0	CacheHits	317
30	0	CacheMisses	241
30	1	CacheHits	232
30	1	CacheMisses	260
30	2	CacheHits	363
30	2	CacheMisses	259
30	3	CacheHits	323
30	3	CacheMisses	247
30	4	CacheHits	188
30	4	CacheMisses	266
30	5	CacheHits	316
30	5	CacheMisses	249
30	6	CacheHits	258
30	6	CacheMisses	241
30	7	CacheHits	267
30	7	CacheMisses	250
30	8	CacheHits	237
30	8	CacheMisses	245
30	9	CacheHits	173
30	9	CacheMisses	268
30	10	CacheHits	267
30	10	CacheMisses	260
30	11	CacheHits	159
30	11	CacheMisses	280
30	12	CacheHits	161
30	12	CacheMisses	262
30	13	CacheHits	169
30	13	CacheMisses	270
30	14	CacheHits	574
30	14	CacheMisses	277
30	15	CacheHits	300
30	15	CacheMisses	246
30	16	CacheHits	307
30	16	CacheMisses	252
30	17	CacheHits	336
30	17	CacheMisses	254
30	18	CacheHits	217
30	18	CacheMisses	264
30	19	CacheHits	349
30	19	CacheMisses	260
30	20	CacheHits	284
30	20	CacheMisses	245
30	21	CacheHits	246
30	21	CacheMisses	245
30	22	CacheHits	270
30	22	CacheMisses	244
30	23	CacheHits	137
30	23	CacheMisses	284
30	24	CacheHits	289
30	24	CacheMisses	250
30	25	CacheHits	297
30	25	CacheMisses	248
30	26	CacheHits	285
30	26	CacheMisses	246
30	27	CacheHits	298
30	27	CacheMisses	254
30	28	CacheHits	187
30	28	CacheMisses	263
30	29	CacheHits	292
30	29	CacheMisses	249
30	30	CacheHits	317
30	30	CacheMisses	243
30	31	CacheHits	240
30	31	CacheMisses	258
30	32	CacheHits	250
30	32	CacheMisses	249
30	33	CacheHits	242
30	33	CacheMisses	244
30	34	CacheHits	205
30	34	CacheMisses	253
30	35	CacheHits	268
30	35	CacheMisses	244
30	36	CacheHits	280
30	36	CacheMisses	254
30	37	CacheHits	281
30	37	CacheMisses	248
30	38	CacheHits	167
30	38	CacheMisses	270
30	39	CacheHits	226
30	39	CacheMisses	265
30	40	CacheHits	177
30	40	CacheMisses	267
30	41	CacheHits	311
30	41	CacheMisses	243
30	42	CacheHits	352
30	42	CacheMisses	272
30	43	CacheHits	267
30	43	CacheMisses	245
30	44	CacheHits	325
30	44	CacheMisses	245
30	45	CacheHits	254
30	45	CacheMisses	248
30	46	CacheHits	162
30	46	CacheMisses	268
30	47	CacheHits	266
30	47	CacheMisses	250
30	48	CacheHits	257
30	48	CacheMisses	257
30	49	CacheHits	182
30	49	CacheMisses	270
31	0	CacheHits	313
31	0	CacheMisses	247
31	1	CacheHits	238
31	1	CacheMisses	259
31	2	CacheHits	350
31	2	CacheMisses	259
31	3	CacheHits	307
31	3	CacheMisses	257
31	4	CacheHits	183
31	4	CacheMisses	264
31	5	CacheHits	294
31	5	CacheMisses	250
31	6	CacheHits	310
31	6	CacheMisses	242
31	7	CacheHits	245
31	7	CacheMisses	251
31	8	CacheHits	220
31	8	CacheMisses	256
31	9	CacheHits	193
31	9	CacheMisses	271
31	10	CacheHits	290
31	10	CacheMisses	251
31	11	CacheHits	156
31	11	CacheMisses	276
31	12	CacheHits	178
31	12	CacheMisses	265
31	13	CacheHits	181
31	13	CacheMisses	261
31	14	CacheHits	532
31	14	CacheMisses	271
31	15	CacheHits	347
31	15	CacheMisses	251
31	16	CacheHits	366
31	16	CacheMisses	248
31	17	CacheHits	375
31	17	CacheMisses	250
31	18	CacheHits	196
31	18	CacheMisses	264
31	19	CacheHits	337
31	19	CacheMisses	257
31	20	CacheHits	342
31	20	CacheMisses	252
31	21	CacheHits	249
31	21	CacheMisses	243
31	22	CacheHits	264
31	22	CacheMisses	252
31	23	CacheHits	166
31	23	CacheMisses	276
31	24	CacheHits	239
31	24	CacheMisses	251
31	25	CacheHits	260
31	25	CacheMisses	250
31	26	CacheHits	323
31	26	CacheMisses	253
31	27	CacheHits	305
31	27	CacheMisses	249
31	28	CacheHits	185
31	28	CacheMisses	264
31	29	CacheHits	236
31	29	CacheMisses	253
31	30	CacheHits	272
31	30	CacheMisses	251
31	31	CacheHits	226
31	31	CacheMisses	249
31	32	CacheHits	217
31	32	CacheMisses	256
31	33	CacheHits	225
31	33	CacheMisses	250
31	34	CacheHits	213
31	34	CacheMisses	256
31	35	CacheHits	291
31	35	CacheMisses	248
31	36	CacheHits	297
31	36	CacheMisses	261
31	37	CacheHits	242
31	37	CacheMisses	258
31	38	CacheHits	173
31	38	CacheMisses	270
31	39	CacheHits	196
31	39	CacheMisses	265
31	40	CacheHits	165
31	40	CacheMisses	266
31	41	CacheHits	275
31	41	CacheMisses	252
31	42	CacheHits	358
31	42	CacheMisses	264
31	43	CacheHits	320
31	43	CacheMisses	251
31	44	CacheHits	298
31	44	CacheMisses	255
31	45	CacheHits	234
31	45	CacheMisses	249
31	46	CacheHits	167
31	46	CacheMisses	272
31	47	CacheHits	248
31	47	CacheMisses	255
31	48	CacheHits	270
31	48	CacheMisses	248
31	49	CacheHits	194
31	49	CacheMisses	269
32	0	CacheHits	331
32	0	CacheMisses	204
32	1	CacheHits	217
32	1	CacheMisses	219
32	2	CacheHits	337
32	2	CacheMisses	218
32	3	CacheHits	313
32	3	CacheMisses	213
32	4	CacheHits	212
32	4	CacheMisses	220
32	5	CacheHits	289
32	5	CacheMisses	213
32	6	CacheHits	262
32	6	CacheMisses	210
32	7	CacheHits	255
32	7	CacheMisses	209
32	8	CacheHits	233
32	8	CacheMisses	212
32	9	CacheHits	169
32	9	CacheMisses	225
32	10	CacheHits	313
32	10	CacheMisses	219
32	11	CacheHits	153
32	11	CacheMisses	234
32	12	CacheHits	161
32	12	CacheMisses	233
32	13	CacheHits	207
32	13	CacheMisses	220
32	14	CacheHits	345
32	14	CacheMisses	225
32	15	CacheHits	331
32	15	CacheMisses	213
32	16	CacheHits	402
32	16	CacheMisses	208
32	17	CacheHits	389
32	17	CacheMisses	210
32	18	CacheHits	244
32	18	CacheMisses	214
32	19	CacheHits	348
32	19	CacheMisses	215
32	20	CacheHits	327
32	20	CacheMisses	216
32	21	CacheHits	260
32	21	CacheMisses	205
32	22	CacheHits	255
32	22	CacheMisses	211
32	23	CacheHits	159
32	23	CacheMisses	235
32	24	CacheHits	263
32	24	CacheMisses	215
32	25	CacheHits	292
32	25	CacheMisses	199
32	26	CacheHits	300
32	26	CacheMisses	215
32	27	CacheHits	308
32	27	CacheMisses	212
32	28	CacheHits	223
32	28	CacheMisses	217
32	29	CacheHits	287
32	29	CacheMisses	204
32	30	CacheHits	293
32	30	CacheMisses	206
32	31	CacheHits	246
32	31	CacheMisses	211
32	32	CacheHits	270
32	32	CacheMisses	204
32	33	CacheHits	268
32	33	CacheMisses	195
32	34	CacheHits	199
32	34	CacheMisses	222
32	35	CacheHits	290
32	35	CacheMisses	199
32	36	CacheHits	300
32	36	CacheMisses	215
32	37	CacheHits	256
32	37	CacheMisses	210
32	38	CacheHits	175
32	38	CacheMisses	226
32	39	CacheHits	202
32	39	CacheMisses	223
32	40	CacheHits	164
32	40	CacheMisses	226
32	41	CacheHits	308
32	41	CacheMisses	207
32	42	CacheHits	288
32	42	CacheMisses	222
32	43	CacheHits	326
32	43	CacheMisses	217
32	44	CacheHits	317
32	44	CacheMisses	208
32	45	CacheHits	244
32	45	CacheMisses	213
32	46	CacheHits	157
32	46	CacheMisses	225
32	47	CacheHits	250
32	47	CacheMisses	212
32	48	CacheHits	255
32	48	CacheMisses	221
32	49	CacheHits	198
32	49	CacheMisses	225
33	0	CacheHits	352
33	0	CacheMisses	214
33	1	CacheHits	274
33	1	CacheMisses	232
33	2	CacheHits	387
33	2	CacheMisses	242
33	3	CacheHits	346
33	3	CacheMisses	217
33	4	CacheHits	220
33	4	CacheMisses	236
33	5	CacheHits	321
33	5	CacheMisses	224
33	6	CacheHits	256
33	6	CacheMisses	221
33	7	CacheHits	261
33	7	CacheMisses	229
33	8	CacheHits	237
33	8	CacheMisses	220
33	9	CacheHits	238
33	9	CacheMisses	237
33	10	CacheHits	286
33	10	CacheMisses	229
33	11	CacheHits	160
33	11	CacheMisses	245
33	12	CacheHits	205
33	12	CacheMisses	227
33	13	CacheHits	187
33	13	CacheMisses	238
33	14	CacheHits	223
33	14	CacheMisses	250
33	15	CacheHits	302
33	15	CacheMisses	228
33	16	CacheHits	386
33	16	CacheMisses	224
33	17	CacheHits	385
33	17	CacheMisses	225
33	18	CacheHits	266
33	18	CacheMisses	234
33	19	CacheHits	337
33	19	CacheMisses	240
33	20	CacheHits	349
33	20	CacheMisses	233
33	21	CacheHits	263
33	21	CacheMisses	211
33	22	CacheHits	274
33	22	CacheMisses	224
33	23	CacheHits	184
33	23	CacheMisses	244
33	24	CacheHits	276
33	24	CacheMisses	221
33	25	CacheHits	274
33	25	CacheMisses	221
33	26	CacheHits	344
33	26	CacheMisses	231
33	27	CacheHits	309
33	27	CacheMisses	226
33	28	CacheHits	213
33	28	CacheMisses	234
33	29	CacheHits	324
33	29	CacheMisses	224
33	30	CacheHits	294
33	30	CacheMisses	218
33	31	CacheHits	233
33	31	CacheMisses	225
33	32	CacheHits	280
33	32	CacheMisses	222
33	33	CacheHits	313
33	33	CacheMisses	213
33	34	CacheHits	228
33	34	CacheMisses	227
33	35	CacheHits	300
33	35	CacheMisses	224
33	36	CacheHits	327
33	36	CacheMisses	227
33	37	CacheHits	283
33	37	CacheMisses	229
33	38	CacheHits	225
33	38	CacheMisses	230
33	39	CacheHits	248
33	39	CacheMisses	227
33	40	CacheHits	228
33	40	CacheMisses	231
33	41	CacheHits	330
33	41	CacheMisses	226
33	42	CacheHits	198
33	42	CacheMisses	244
33	43	CacheHits	309
33	43	CacheMisses	228
33	44	CacheHits	359
33	44	CacheMisses	215
33	45	CacheHits	235
33	45	CacheMisses	234
33	46	CacheHits	209
33	46	CacheMisses	237
33	47	CacheHits	260
33	47	CacheMisses	230
33	48	CacheHits	280
33	48	CacheMisses	226
33	49	CacheHits	220
33	49	CacheMisses	232
34	0	CacheHits	300
34	0	CacheMisses	220
34	1	CacheHits	217
34	1	CacheMisses	241
34	2	CacheHits	418
34	2	CacheMisses	235
34	3	CacheHits	310
34	3	CacheMisses	225
34	4	CacheHits	178
34	4	CacheMisses	242
34	5	CacheHits	273
34	5	CacheMisses	230
34	6	CacheHits	277
34	6	CacheMisses	226
34	7	CacheHits	232
34	7	CacheMisses	235
34	8	CacheHits	213
34	8	CacheMisses	245
34	9	CacheHits	205
34	9	CacheMisses	245
34	10	CacheHits	266
34	10	CacheMisses	222
34	11	CacheHits	168
34	11	CacheMisses	247
34	12	CacheHits	189
34	12	CacheMisses	245
34	13	CacheHits	189
34	13	CacheMisses	243
34	14	CacheHits	229
34	14	CacheMisses	239
34	15	CacheHits	314
34	15	CacheMisses	234
34	16	CacheHits	352
34	16	CacheMisses	226
34	17	CacheHits	330
34	17	CacheMisses	226
34	18	CacheHits	216
34	18	CacheMisses	237
34	19	CacheHits	380
34	19	CacheMisses	234
34	20	CacheHits	333
34	20	CacheMisses	230
34	21	CacheHits	245
34	21	CacheMisses	229
34	22	CacheHits	248
34	22	CacheMisses	234
34	23	CacheHits	175
34	23	CacheMisses	251
34	24	CacheHits	235
34	24	CacheMisses	224
34	25	CacheHits	268
